id,date,commodity,mandi,price_min,price_max,price_modal,arrival,unit
45866,2026-07-28,Banana,Bellary,4246.0,4446.0,4346.0,154.0,Rs/Quintal
45956,2026-07-28,Mango,Azadpur,2391.0,2591.0,2491.0,198.0,Rs/Quintal
46046,2026-07-28,Mango,Lasalgaon,2309.0,2509.0,2409.0,52.0,Rs/Quintal
46136,2026-07-28,Mango,Vashi,2359.0,2559.0,2459.0,203.0,Rs/Quintal
46226,2026-07-28,Mango,Kolar,2623.0,2823.0,2723.0,134.0,Rs/Quintal
46316,2026-07-28,Mango,Indore,2413.0,2613.0,2513.0,97.0,Rs/Quintal
46406,2026-07-28,Mango,Pune,2600.0,2800.0,2700.0,443.0,Rs/Quintal
46496,2026-07-28,Mango,Mumbai,2332.0,2532.0,2432.0,134.0,Rs/Quintal
46586,2026-07-28,Mango,Jaipur,2577.0,2777.0,2677.0,263.0,Rs/Quintal
46676,2026-07-28,Mango,Ahmedabad,2416.0,2616.0,2516.0,163.0,Rs/Quintal
46766,2026-07-28,Mango,Surat,2262.0,2462.0,2362.0,304.0,Rs/Quintal
46856,2026-07-28,Mango,Kanpur,2316.0,2516.0,2416.0,61.0,Rs/Quintal
46946,2026-07-28,Mango,Lucknow,2309.0,2509.0,2409.0,279.0,Rs/Quintal
47036,2026-07-28,Mango,Varanasi,2570.0,2770.0,2670.0,177.0,Rs/Quintal
47126,2026-07-28,Mango,Agra,2429.0,2629.0,2529.0,305.0,Rs/Quintal
47216,2026-07-28,Mango,Bareilly,2364.0,2564.0,2464.0,186.0,Rs/Quintal
47306,2026-07-28,Mango,Kolkata,2493.0,2693.0,2593.0,413.0,Rs/Quintal
47396,2026-07-28,Mango,Bhubaneswar,2584.0,2784.0,2684.0,445.0,Rs/Quintal
47486,2026-07-28,Mango,Cuttack,2615.0,2815.0,2715.0,75.0,Rs/Quintal
47576,2026-07-28,Mango,Patna,2702.0,2902.0,2802.0,454.0,Rs/Quintal
47666,2026-07-28,Mango,Ranchi,2057.0,2257.0,2157.0,53.0,Rs/Quintal
47756,2026-07-28,Mango,Chennai,2350.0,2550.0,2450.0,225.0,Rs/Quintal
47846,2026-07-28,Mango,Coimbatore,2639.0,2839.0,2739.0,305.0,Rs/Quintal
47936,2026-07-28,Mango,Madurai,2091.0,2291.0,2191.0,198.0,Rs/Quintal
48026,2026-07-28,Mango,Hyderabad,2428.0,2628.0,2528.0,454.0,Rs/Quintal
48116,2026-07-28,Mango,Warangal,2695.0,2895.0,2795.0,441.0,Rs/Quintal
48206,2026-07-28,Mango,Bangalore,2420.0,2620.0,2520.0,409.0,Rs/Quintal
48296,2026-07-28,Mango,Mysore,2531.0,2731.0,2631.0,491.0,Rs/Quintal
48386,2026-07-28,Mango,Hubli,2716.0,2916.0,2816.0,496.0,Rs/Quintal
48476,2026-07-28,Mango,Shimoga,2512.0,2712.0,2612.0,458.0,Rs/Quintal
48566,2026-07-28,Mango,Bellary,2280.0,2480.0,2380.0,475.0,Rs/Quintal
48656,2026-07-28,Grapes,Azadpur,4422.0,4622.0,4522.0,427.0,Rs/Quintal
48746,2026-07-28,Grapes,Lasalgaon,5144.0,5344.0,5244.0,72.0,Rs/Quintal
48836,2026-07-28,Grapes,Vashi,4871.0,5071.0,4971.0,156.0,Rs/Quintal
48926,2026-07-28,Grapes,Kolar,4962.0,5162.0,5062.0,187.0,Rs/Quintal
49016,2026-07-28,Grapes,Indore,4498.0,4698.0,4598.0,351.0,Rs/Quintal
49106,2026-07-28,Grapes,Pune,4732.0,4932.0,4832.0,282.0,Rs/Quintal
49196,2026-07-28,Grapes,Mumbai,4766.0,4966.0,4866.0,443.0,Rs/Quintal
49286,2026-07-28,Grapes,Jaipur,4510.0,4710.0,4610.0,186.0,Rs/Quintal
49376,2026-07-28,Grapes,Ahmedabad,4340.0,4540.0,4440.0,126.0,Rs/Quintal
49466,2026-07-28,Grapes,Surat,5302.0,5502.0,5402.0,326.0,Rs/Quintal
49556,2026-07-28,Grapes,Kanpur,4881.0,5081.0,4981.0,301.0,Rs/Quintal
49646,2026-07-28,Grapes,Lucknow,4196.0,4396.0,4296.0,220.0,Rs/Quintal
49736,2026-07-28,Grapes,Varanasi,4690.0,4890.0,4790.0,184.0,Rs/Quintal
49826,2026-07-28,Grapes,Agra,4656.0,4856.0,4756.0,200.0,Rs/Quintal
49916,2026-07-28,Grapes,Bareilly,5500.0,5700.0,5600.0,228.0,Rs/Quintal
50006,2026-07-28,Grapes,Kolkata,4622.0,4822.0,4722.0,228.0,Rs/Quintal
50096,2026-07-28,Grapes,Bhubaneswar,4498.0,4698.0,4598.0,439.0,Rs/Quintal
50186,2026-07-28,Grapes,Cuttack,4534.0,4734.0,4634.0,459.0,Rs/Quintal
50276,2026-07-28,Grapes,Patna,4550.0,4750.0,4650.0,488.0,Rs/Quintal
50366,2026-07-28,Grapes,Ranchi,4640.0,4840.0,4740.0,442.0,Rs/Quintal
50456,2026-07-28,Grapes,Chennai,4695.0,4895.0,4795.0,56.0,Rs/Quintal
50546,2026-07-28,Grapes,Coimbatore,4619.0,4819.0,4719.0,166.0,Rs/Quintal
50636,2026-07-28,Grapes,Madurai,4747.0,4947.0,4847.0,367.0,Rs/Quintal
50726,2026-07-28,Grapes,Hyderabad,4660.0,4860.0,4760.0,456.0,Rs/Quintal
50816,2026-07-28,Grapes,Warangal,5152.0,5352.0,5252.0,111.0,Rs/Quintal
50906,2026-07-28,Grapes,Bangalore,4770.0,4970.0,4870.0,76.0,Rs/Quintal
50996,2026-07-28,Grapes,Mysore,4731.0,4931.0,4831.0,85.0,Rs/Quintal
51086,2026-07-28,Grapes,Hubli,4641.0,4841.0,4741.0,462.0,Rs/Quintal
51176,2026-07-28,Grapes,Shimoga,4433.0,4633.0,4533.0,198.0,Rs/Quintal
51266,2026-07-28,Grapes,Bellary,4466.0,4666.0,4566.0,330.0,Rs/Quintal
51356,2026-07-28,Orange,Azadpur,4076.0,4276.0,4176.0,162.0,Rs/Quintal
51446,2026-07-28,Orange,Lasalgaon,3532.0,3732.0,3632.0,374.0,Rs/Quintal
51536,2026-07-28,Orange,Vashi,3518.0,3718.0,3618.0,62.0,Rs/Quintal
51626,2026-07-28,Orange,Kolar,3576.0,3776.0,3676.0,202.0,Rs/Quintal
51716,2026-07-28,Orange,Indore,3966.0,4166.0,4066.0,161.0,Rs/Quintal
51806,2026-07-28,Orange,Pune,3741.0,3941.0,3841.0,129.0,Rs/Quintal
51896,2026-07-28,Orange,Mumbai,4029.0,4229.0,4129.0,162.0,Rs/Quintal
51986,2026-07-28,Orange,Jaipur,3956.0,4156.0,4056.0,432.0,Rs/Quintal
52076,2026-07-28,Orange,Ahmedabad,3837.0,4037.0,3937.0,378.0,Rs/Quintal
52166,2026-07-28,Orange,Surat,4241.0,4441.0,4341.0,149.0,Rs/Quintal
52256,2026-07-28,Orange,Kanpur,4231.0,4431.0,4331.0,319.0,Rs/Quintal
52346,2026-07-28,Orange,Lucknow,4235.0,4435.0,4335.0,198.0,Rs/Quintal
52436,2026-07-28,Orange,Varanasi,3958.0,4158.0,4058.0,56.0,Rs/Quintal
52526,2026-07-28,Orange,Agra,3905.0,4105.0,4005.0,374.0,Rs/Quintal
52616,2026-07-28,Orange,Bareilly,4020.0,4220.0,4120.0,291.0,Rs/Quintal
52706,2026-07-28,Orange,Kolkata,3824.0,4024.0,3924.0,206.0,Rs/Quintal
52796,2026-07-28,Orange,Bhubaneswar,3963.0,4163.0,4063.0,131.0,Rs/Quintal
52886,2026-07-28,Orange,Cuttack,3895.0,4095.0,3995.0,377.0,Rs/Quintal
52976,2026-07-28,Orange,Patna,4127.0,4327.0,4227.0,220.0,Rs/Quintal
53066,2026-07-28,Orange,Ranchi,3903.0,4103.0,4003.0,153.0,Rs/Quintal
53156,2026-07-28,Orange,Chennai,3775.0,3975.0,3875.0,474.0,Rs/Quintal
53246,2026-07-28,Orange,Coimbatore,4103.0,4303.0,4203.0,234.0,Rs/Quintal
53336,2026-07-28,Orange,Madurai,4110.0,4310.0,4210.0,379.0,Rs/Quintal
53426,2026-07-28,Orange,Hyderabad,3800.0,4000.0,3900.0,311.0,Rs/Quintal
53516,2026-07-28,Orange,Warangal,3822.0,4022.0,3922.0,451.0,Rs/Quintal
53606,2026-07-28,Orange,Bangalore,3652.0,3852.0,3752.0,409.0,Rs/Quintal
53696,2026-07-28,Orange,Mysore,4265.0,4465.0,4365.0,178.0,Rs/Quintal
53786,2026-07-28,Orange,Hubli,3344.0,3544.0,3444.0,191.0,Rs/Quintal
53876,2026-07-28,Orange,Shimoga,4342.0,4542.0,4442.0,205.0,Rs/Quintal
53966,2026-07-28,Orange,Bellary,3820.0,4020.0,3920.0,376.0,Rs/Quintal
54056,2026-07-28,Garlic,Azadpur,1897.0,2097.0,1997.0,400.0,Rs/Quintal
54146,2026-07-28,Garlic,Lasalgaon,2188.0,2388.0,2288.0,307.0,Rs/Quintal
54236,2026-07-28,Garlic,Vashi,1554.0,1754.0,1654.0,169.0,Rs/Quintal
54326,2026-07-28,Garlic,Kolar,1778.0,1978.0,1878.0,375.0,Rs/Quintal
54416,2026-07-28,Garlic,Indore,1883.0,2083.0,1983.0,435.0,Rs/Quintal
54506,2026-07-28,Garlic,Pune,2131.0,2331.0,2231.0,188.0,Rs/Quintal
54596,2026-07-28,Garlic,Mumbai,2279.0,2479.0,2379.0,469.0,Rs/Quintal
54686,2026-07-28,Garlic,Jaipur,2011.0,2211.0,2111.0,331.0,Rs/Quintal
54776,2026-07-28,Garlic,Ahmedabad,2011.0,2211.0,2111.0,273.0,Rs/Quintal
54866,2026-07-28,Garlic,Surat,1989.0,2189.0,2089.0,454.0,Rs/Quintal
54956,2026-07-28,Garlic,Kanpur,1564.0,1764.0,1664.0,264.0,Rs/Quintal
55046,2026-07-28,Garlic,Lucknow,1846.0,2046.0,1946.0,262.0,Rs/Quintal
55136,2026-07-28,Garlic,Varanasi,2056.0,2256.0,2156.0,169.0,Rs/Quintal
55226,2026-07-28,Garlic,Agra,1647.0,1847.0,1747.0,377.0,Rs/Quintal
55316,2026-07-28,Garlic,Bareilly,1846.0,2046.0,1946.0,275.0,Rs/Quintal
55406,2026-07-28,Garlic,Kolkata,1984.0,2184.0,2084.0,174.0,Rs/Quintal
55496,2026-07-28,Garlic,Bhubaneswar,2252.0,2452.0,2352.0,190.0,Rs/Quintal
55586,2026-07-28,Garlic,Cuttack,1923.0,2123.0,2023.0,431.0,Rs/Quintal
55676,2026-07-28,Garlic,Patna,2393.0,2593.0,2493.0,422.0,Rs/Quintal
55766,2026-07-28,Garlic,Ranchi,1994.0,2194.0,2094.0,335.0,Rs/Quintal
55856,2026-07-28,Garlic,Chennai,1634.0,1834.0,1734.0,382.0,Rs/Quintal
55946,2026-07-28,Garlic,Coimbatore,2100.0,2300.0,2200.0,336.0,Rs/Quintal
56036,2026-07-28,Garlic,Madurai,1906.0,2106.0,2006.0,469.0,Rs/Quintal
56126,2026-07-28,Garlic,Hyderabad,2000.0,2200.0,2100.0,473.0,Rs/Quintal
56216,2026-07-28,Garlic,Warangal,1595.0,1795.0,1695.0,333.0,Rs/Quintal
56306,2026-07-28,Garlic,Bangalore,2137.0,2337.0,2237.0,159.0,Rs/Quintal
56396,2026-07-28,Garlic,Mysore,1755.0,1955.0,1855.0,194.0,Rs/Quintal
56486,2026-07-28,Garlic,Hubli,2410.0,2610.0,2510.0,314.0,Rs/Quintal
56576,2026-07-28,Garlic,Shimoga,2123.0,2323.0,2223.0,449.0,Rs/Quintal
56666,2026-07-28,Garlic,Bellary,1848.0,2048.0,1948.0,492.0,Rs/Quintal
56756,2026-07-28,Ginger,Azadpur,1442.0,1642.0,1542.0,164.0,Rs/Quintal
56846,2026-07-28,Ginger,Lasalgaon,1841.0,2041.0,1941.0,271.0,Rs/Quintal
56936,2026-07-28,Ginger,Vashi,1924.0,2124.0,2024.0,180.0,Rs/Quintal
57026,2026-07-28,Ginger,Kolar,1848.0,2048.0,1948.0,89.0,Rs/Quintal
57116,2026-07-28,Ginger,Indore,1622.0,1822.0,1722.0,300.0,Rs/Quintal
57206,2026-07-28,Ginger,Pune,2141.0,2341.0,2241.0,446.0,Rs/Quintal
57296,2026-07-28,Ginger,Mumbai,1741.0,1941.0,1841.0,57.0,Rs/Quintal
57386,2026-07-28,Ginger,Jaipur,1708.0,1908.0,1808.0,195.0,Rs/Quintal
57476,2026-07-28,Ginger,Ahmedabad,1633.0,1833.0,1733.0,237.0,Rs/Quintal
57566,2026-07-28,Ginger,Surat,1453.0,1653.0,1553.0,154.0,Rs/Quintal
57656,2026-07-28,Ginger,Kanpur,2115.0,2315.0,2215.0,325.0,Rs/Quintal
57746,2026-07-28,Ginger,Lucknow,2085.0,2285.0,2185.0,324.0,Rs/Quintal
57836,2026-07-28,Ginger,Varanasi,1883.0,2083.0,1983.0,216.0,Rs/Quintal
57926,2026-07-28,Ginger,Agra,1666.0,1866.0,1766.0,305.0,Rs/Quintal
58016,2026-07-28,Ginger,Bareilly,1654.0,1854.0,1754.0,328.0,Rs/Quintal
58106,2026-07-28,Ginger,Kolkata,2012.0,2212.0,2112.0,356.0,Rs/Quintal
58196,2026-07-28,Ginger,Bhubaneswar,1537.0,1737.0,1637.0,458.0,Rs/Quintal
58286,2026-07-28,Ginger,Cuttack,2056.0,2256.0,2156.0,339.0,Rs/Quintal
58376,2026-07-28,Ginger,Patna,1889.0,2089.0,1989.0,421.0,Rs/Quintal
58466,2026-07-28,Ginger,Ranchi,1942.0,2142.0,2042.0,156.0,Rs/Quintal
58556,2026-07-28,Ginger,Chennai,2049.0,2249.0,2149.0,435.0,Rs/Quintal
58646,2026-07-28,Ginger,Coimbatore,1757.0,1957.0,1857.0,66.0,Rs/Quintal
58736,2026-07-28,Ginger,Madurai,1486.0,1686.0,1586.0,62.0,Rs/Quintal
58826,2026-07-28,Ginger,Hyderabad,1773.0,1973.0,1873.0,347.0,Rs/Quintal
58916,2026-07-28,Ginger,Warangal,1595.0,1795.0,1695.0,382.0,Rs/Quintal
59006,2026-07-28,Ginger,Bangalore,1644.0,1844.0,1744.0,92.0,Rs/Quintal
59096,2026-07-28,Ginger,Mysore,1662.0,1862.0,1762.0,73.0,Rs/Quintal
59186,2026-07-28,Ginger,Hubli,1750.0,1950.0,1850.0,365.0,Rs/Quintal
59276,2026-07-28,Ginger,Shimoga,1770.0,1970.0,1870.0,201.0,Rs/Quintal
59366,2026-07-28,Ginger,Bellary,1940.0,2140.0,2040.0,243.0,Rs/Quintal
59456,2026-07-28,Turmeric,Azadpur,4235.0,4435.0,4335.0,485.0,Rs/Quintal
59546,2026-07-28,Turmeric,Lasalgaon,4936.0,5136.0,5036.0,176.0,Rs/Quintal
59636,2026-07-28,Turmeric,Vashi,4771.0,4971.0,4871.0,124.0,Rs/Quintal
59726,2026-07-28,Turmeric,Kolar,4277.0,4477.0,4377.0,122.0,Rs/Quintal
59816,2026-07-28,Turmeric,Indore,4506.0,4706.0,4606.0,386.0,Rs/Quintal
59906,2026-07-28,Turmeric,Pune,4711.0,4911.0,4811.0,166.0,Rs/Quintal
59996,2026-07-28,Turmeric,Mumbai,4396.0,4596.0,4496.0,109.0,Rs/Quintal
60086,2026-07-28,Turmeric,Jaipur,4168.0,4368.0,4268.0,211.0,Rs/Quintal
60176,2026-07-28,Turmeric,Ahmedabad,4807.0,5007.0,4907.0,279.0,Rs/Quintal
60266,2026-07-28,Turmeric,Surat,4157.0,4357.0,4257.0,241.0,Rs/Quintal
60356,2026-07-28,Turmeric,Kanpur,4772.0,4972.0,4872.0,191.0,Rs/Quintal
60446,2026-07-28,Turmeric,Lucknow,4932.0,5132.0,5032.0,492.0,Rs/Quintal
60536,2026-07-28,Turmeric,Varanasi,4705.0,4905.0,4805.0,237.0,Rs/Quintal
60626,2026-07-28,Turmeric,Agra,4689.0,4889.0,4789.0,381.0,Rs/Quintal
60716,2026-07-28,Turmeric,Bareilly,4826.0,5026.0,4926.0,154.0,Rs/Quintal
60806,2026-07-28,Turmeric,Kolkata,4896.0,5096.0,4996.0,106.0,Rs/Quintal
60896,2026-07-28,Turmeric,Bhubaneswar,4212.0,4412.0,4312.0,153.0,Rs/Quintal
60986,2026-07-28,Turmeric,Cuttack,4676.0,4876.0,4776.0,131.0,Rs/Quintal
61076,2026-07-28,Turmeric,Patna,4040.0,4240.0,4140.0,452.0,Rs/Quintal
61166,2026-07-28,Turmeric,Ranchi,4855.0,5055.0,4955.0,391.0,Rs/Quintal
61256,2026-07-28,Turmeric,Chennai,4365.0,4565.0,4465.0,337.0,Rs/Quintal
61346,2026-07-28,Turmeric,Coimbatore,4425.0,4625.0,4525.0,240.0,Rs/Quintal
61436,2026-07-28,Turmeric,Madurai,4328.0,4528.0,4428.0,259.0,Rs/Quintal
61526,2026-07-28,Turmeric,Hyderabad,4458.0,4658.0,4558.0,125.0,Rs/Quintal
61616,2026-07-28,Turmeric,Warangal,4107.0,4307.0,4207.0,219.0,Rs/Quintal
61706,2026-07-28,Turmeric,Bangalore,4275.0,4475.0,4375.0,447.0,Rs/Quintal
61796,2026-07-28,Turmeric,Mysore,4912.0,5112.0,5012.0,470.0,Rs/Quintal
61886,2026-07-28,Turmeric,Hubli,3965.0,4165.0,4065.0,427.0,Rs/Quintal
61976,2026-07-28,Turmeric,Shimoga,4593.0,4793.0,4693.0,114.0,Rs/Quintal
62066,2026-07-28,Turmeric,Bellary,4717.0,4917.0,4817.0,100.0,Rs/Quintal
62156,2026-07-28,Jeera,Azadpur,2861.0,3061.0,2961.0,443.0,Rs/Quintal
62246,2026-07-28,Jeera,Lasalgaon,3272.0,3472.0,3372.0,484.0,Rs/Quintal
62336,2026-07-28,Jeera,Vashi,2838.0,3038.0,2938.0,442.0,Rs/Quintal
62426,2026-07-28,Jeera,Kolar,3361.0,3561.0,3461.0,390.0,Rs/Quintal
62516,2026-07-28,Jeera,Indore,3135.0,3335.0,3235.0,293.0,Rs/Quintal
62606,2026-07-28,Jeera,Pune,3165.0,3365.0,3265.0,248.0,Rs/Quintal
62696,2026-07-28,Jeera,Mumbai,2819.0,3019.0,2919.0,184.0,Rs/Quintal
62786,2026-07-28,Jeera,Jaipur,2890.0,3090.0,2990.0,404.0,Rs/Quintal
62876,2026-07-28,Jeera,Ahmedabad,3237.0,3437.0,3337.0,263.0,Rs/Quintal
62966,2026-07-28,Jeera,Surat,2922.0,3122.0,3022.0,113.0,Rs/Quintal
63056,2026-07-28,Jeera,Kanpur,2993.0,3193.0,3093.0,180.0,Rs/Quintal
63146,2026-07-28,Jeera,Lucknow,3291.0,3491.0,3391.0,442.0,Rs/Quintal
63236,2026-07-28,Jeera,Varanasi,2970.0,3170.0,3070.0,124.0,Rs/Quintal
63326,2026-07-28,Jeera,Agra,2663.0,2863.0,2763.0,113.0,Rs/Quintal
63416,2026-07-28,Jeera,Bareilly,2851.0,3051.0,2951.0,139.0,Rs/Quintal
63506,2026-07-28,Jeera,Kolkata,3363.0,3563.0,3463.0,442.0,Rs/Quintal
63596,2026-07-28,Jeera,Bhubaneswar,2820.0,3020.0,2920.0,284.0,Rs/Quintal
63686,2026-07-28,Jeera,Cuttack,3111.0,3311.0,3211.0,221.0,Rs/Quintal
63776,2026-07-28,Jeera,Patna,2633.0,2833.0,2733.0,298.0,Rs/Quintal
63866,2026-07-28,Jeera,Ranchi,3588.0,3788.0,3688.0,140.0,Rs/Quintal
63956,2026-07-28,Jeera,Chennai,2913.0,3113.0,3013.0,323.0,Rs/Quintal
64046,2026-07-28,Jeera,Coimbatore,2887.0,3087.0,2987.0,102.0,Rs/Quintal
64136,2026-07-28,Jeera,Madurai,2992.0,3192.0,3092.0,444.0,Rs/Quintal
64226,2026-07-28,Jeera,Hyderabad,2952.0,3152.0,3052.0,327.0,Rs/Quintal
64316,2026-07-28,Jeera,Warangal,2726.0,2926.0,2826.0,412.0,Rs/Quintal
64406,2026-07-28,Jeera,Bangalore,2758.0,2958.0,2858.0,310.0,Rs/Quintal
64496,2026-07-28,Jeera,Mysore,3296.0,3496.0,3396.0,382.0,Rs/Quintal
64586,2026-07-28,Jeera,Hubli,3048.0,3248.0,3148.0,88.0,Rs/Quintal
64676,2026-07-28,Jeera,Shimoga,3105.0,3305.0,3205.0,209.0,Rs/Quintal
64766,2026-07-28,Jeera,Bellary,2874.0,3074.0,2974.0,277.0,Rs/Quintal
64856,2026-07-28,Chilli,Azadpur,3217.0,3417.0,3317.0,122.0,Rs/Quintal
64946,2026-07-28,Chilli,Lasalgaon,2958.0,3158.0,3058.0,382.0,Rs/Quintal
65036,2026-07-28,Chilli,Vashi,2954.0,3154.0,3054.0,220.0,Rs/Quintal
65126,2026-07-28,Chilli,Kolar,3245.0,3445.0,3345.0,415.0,Rs/Quintal
65216,2026-07-28,Chilli,Indore,3163.0,3363.0,3263.0,426.0,Rs/Quintal
65306,2026-07-28,Chilli,Pune,3062.0,3262.0,3162.0,123.0,Rs/Quintal
65396,2026-07-28,Chilli,Mumbai,2792.0,2992.0,2892.0,329.0,Rs/Quintal
65486,2026-07-28,Chilli,Jaipur,3210.0,3410.0,3310.0,451.0,Rs/Quintal
65576,2026-07-28,Chilli,Ahmedabad,3030.0,3230.0,3130.0,407.0,Rs/Quintal
65666,2026-07-28,Chilli,Surat,3208.0,3408.0,3308.0,152.0,Rs/Quintal
65756,2026-07-28,Chilli,Kanpur,3137.0,3337.0,3237.0,317.0,Rs/Quintal
65846,2026-07-28,Chilli,Lucknow,3169.0,3369.0,3269.0,312.0,Rs/Quintal
65936,2026-07-28,Chilli,Varanasi,2763.0,2963.0,2863.0,346.0,Rs/Quintal
66026,2026-07-28,Chilli,Agra,3004.0,3204.0,3104.0,476.0,Rs/Quintal
66116,2026-07-28,Chilli,Bareilly,3367.0,3567.0,3467.0,257.0,Rs/Quintal
66206,2026-07-28,Chilli,Kolkata,3416.0,3616.0,3516.0,273.0,Rs/Quintal
66296,2026-07-28,Chilli,Bhubaneswar,3074.0,3274.0,3174.0,143.0,Rs/Quintal
66386,2026-07-28,Chilli,Cuttack,3323.0,3523.0,3423.0,424.0,Rs/Quintal
66476,2026-07-28,Chilli,Patna,2846.0,3046.0,2946.0,484.0,Rs/Quintal
66566,2026-07-28,Chilli,Ranchi,2837.0,3037.0,2937.0,141.0,Rs/Quintal
66656,2026-07-28,Chilli,Chennai,2906.0,3106.0,3006.0,424.0,Rs/Quintal
66746,2026-07-28,Chilli,Coimbatore,3372.0,3572.0,3472.0,238.0,Rs/Quintal
66836,2026-07-28,Chilli,Madurai,3124.0,3324.0,3224.0,459.0,Rs/Quintal
66926,2026-07-28,Chilli,Hyderabad,3092.0,3292.0,3192.0,353.0,Rs/Quintal
67016,2026-07-28,Chilli,Warangal,3196.0,3396.0,3296.0,367.0,Rs/Quintal
67106,2026-07-28,Chilli,Bangalore,3059.0,3259.0,3159.0,334.0,Rs/Quintal
67196,2026-07-28,Chilli,Mysore,2817.0,3017.0,2917.0,408.0,Rs/Quintal
67286,2026-07-28,Chilli,Hubli,3237.0,3437.0,3337.0,54.0,Rs/Quintal
67376,2026-07-28,Chilli,Shimoga,3018.0,3218.0,3118.0,200.0,Rs/Quintal
67466,2026-07-28,Chilli,Bellary,2899.0,3099.0,2999.0,173.0,Rs/Quintal
57,2026-07-29,Onion,Azadpur,3823.0,4023.0,3923.0,261.0,Rs/Quintal
147,2026-07-29,Onion,Lasalgaon,3490.0,3690.0,3590.0,261.0,Rs/Quintal
237,2026-07-29,Onion,Vashi,3860.0,4060.0,3960.0,82.0,Rs/Quintal
327,2026-07-29,Onion,Kolar,3462.0,3662.0,3562.0,324.0,Rs/Quintal
417,2026-07-29,Onion,Indore,3439.0,3639.0,3539.0,471.0,Rs/Quintal
507,2026-07-29,Onion,Pune,3201.0,3401.0,3301.0,489.0,Rs/Quintal
597,2026-07-29,Onion,Mumbai,3328.0,3528.0,3428.0,113.0,Rs/Quintal
687,2026-07-29,Onion,Jaipur,3460.0,3660.0,3560.0,73.0,Rs/Quintal
777,2026-07-29,Onion,Ahmedabad,3414.0,3614.0,3514.0,220.0,Rs/Quintal
867,2026-07-29,Onion,Surat,3184.0,3384.0,3284.0,277.0,Rs/Quintal
957,2026-07-29,Onion,Kanpur,3436.0,3636.0,3536.0,279.0,Rs/Quintal
1047,2026-07-29,Onion,Lucknow,3769.0,3969.0,3869.0,315.0,Rs/Quintal
1137,2026-07-29,Onion,Varanasi,3222.0,3422.0,3322.0,176.0,Rs/Quintal
1227,2026-07-29,Onion,Agra,3549.0,3749.0,3649.0,177.0,Rs/Quintal
1317,2026-07-29,Onion,Bareilly,3152.0,3352.0,3252.0,201.0,Rs/Quintal
1407,2026-07-29,Onion,Kolkata,3507.0,3707.0,3607.0,385.0,Rs/Quintal
1497,2026-07-29,Onion,Bhubaneswar,3125.0,3325.0,3225.0,107.0,Rs/Quintal
1587,2026-07-29,Onion,Cuttack,3512.0,3712.0,3612.0,323.0,Rs/Quintal
1677,2026-07-29,Onion,Patna,3678.0,3878.0,3778.0,333.0,Rs/Quintal
1767,2026-07-29,Onion,Ranchi,3274.0,3474.0,3374.0,207.0,Rs/Quintal
1857,2026-07-29,Onion,Chennai,3306.0,3506.0,3406.0,101.0,Rs/Quintal
1947,2026-07-29,Onion,Coimbatore,3540.0,3740.0,3640.0,322.0,Rs/Quintal
2037,2026-07-29,Onion,Madurai,3710.0,3910.0,3810.0,260.0,Rs/Quintal
2127,2026-07-29,Onion,Hyderabad,3736.0,3936.0,3836.0,360.0,Rs/Quintal
2217,2026-07-29,Onion,Warangal,3626.0,3826.0,3726.0,138.0,Rs/Quintal
2307,2026-07-29,Onion,Bangalore,3716.0,3916.0,3816.0,227.0,Rs/Quintal
2397,2026-07-29,Onion,Mysore,3718.0,3918.0,3818.0,435.0,Rs/Quintal
2487,2026-07-29,Onion,Hubli,3449.0,3649.0,3549.0,154.0,Rs/Quintal
2577,2026-07-29,Onion,Shimoga,3358.0,3558.0,3458.0,418.0,Rs/Quintal
2667,2026-07-29,Onion,Bellary,3884.0,4084.0,3984.0,349.0,Rs/Quintal
2757,2026-07-29,Potato,Azadpur,4104.0,4304.0,4204.0,209.0,Rs/Quintal
2847,2026-07-29,Potato,Lasalgaon,3604.0,3804.0,3704.0,347.0,Rs/Quintal
2937,2026-07-29,Potato,Vashi,3853.0,4053.0,3953.0,353.0,Rs/Quintal
3027,2026-07-29,Potato,Kolar,4305.0,4505.0,4405.0,447.0,Rs/Quintal
3117,2026-07-29,Potato,Indore,4332.0,4532.0,4432.0,184.0,Rs/Quintal
3207,2026-07-29,Potato,Pune,4369.0,4569.0,4469.0,114.0,Rs/Quintal
3297,2026-07-29,Potato,Mumbai,4247.0,4447.0,4347.0,152.0,Rs/Quintal
3387,2026-07-29,Potato,Jaipur,4076.0,4276.0,4176.0,50.0,Rs/Quintal
3477,2026-07-29,Potato,Ahmedabad,4355.0,4555.0,4455.0,176.0,Rs/Quintal
3567,2026-07-29,Potato,Surat,4165.0,4365.0,4265.0,177.0,Rs/Quintal
3657,2026-07-29,Potato,Kanpur,4259.0,4459.0,4359.0,150.0,Rs/Quintal
3747,2026-07-29,Potato,Lucknow,4096.0,4296.0,4196.0,372.0,Rs/Quintal
3837,2026-07-29,Potato,Varanasi,4263.0,4463.0,4363.0,222.0,Rs/Quintal
3927,2026-07-29,Potato,Agra,4321.0,4521.0,4421.0,171.0,Rs/Quintal
4017,2026-07-29,Potato,Bareilly,4491.0,4691.0,4591.0,448.0,Rs/Quintal
4107,2026-07-29,Potato,Kolkata,4054.0,4254.0,4154.0,137.0,Rs/Quintal
4197,2026-07-29,Potato,Bhubaneswar,4469.0,4669.0,4569.0,247.0,Rs/Quintal
